98,8,40,3,120,U,1,1227.14
99,8,40,3,120,U,1,1127.96
100,8,40,3,120,U,1,1299.86
101,12,60,3,180,U,1,32312.15
102,12,60,3,180,S,1,3101.83,"0,0,0,1,0,1,0,0,0,0,0,0"
103,12,60,3,180,U,1,26770.11
104,12,60,3,180,S,1,11953.12,"0,1,1,1,0,0,0,1,1,0,0,0"
105,12,60,3,180,U,1,25651.93
106,12,60,3,180,U,1,25104.05
107,12,60,3,180,U,1,23389.10
108,12,60,3,180,U,1,22717.00
109,12,60,3,180,S,1,9805.92,"1,0,0,0,0,0,0,0,0,1,0,0"
110,12,60,3,180,U,1,19485.24
111,16,80,3,240,U,1,348177.91
112,16,80,3,240,S,1,137310.98,"0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1"
113,16,80,3,240,U,1,335328.82
114,16,80,3,240,U,1,342222.93
115,16,80,3,240,U,1,329928.40
116,16,80,3,240,U,1,355239.87
117,16,80,3,240,U,1,368232.97
118,16,80,3,240,U,1,330204.96
119,16,80,3,240,U,1,362769.13
120,16,80,3,240,S,1,24806.74,"0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1"
121,18,90,3,270,U,1,1561897.99
122,18,90,3,270,U,1,1439075.95
123,18,90,3,270,U,1,1583160.88
124,18,90,3,270,U,1,1613297.94
125,18,90,3,270,U,1,1540596.01
126,18,90,3,270,S,1,225244.05,"0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0"
127,18,90,3,270,S,1,96197.84,"0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
128,18,90,3,270,S,1,924577.00,"1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1"
129,18,90,3,270,U,1,1452577.83
130,18,90,3,270,S,1,774351.84,"0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0"
131,20,100,3,300,S,1,5038027.05,"1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1"
132,20,100,3,300,U,1,5941834.93
133,20,100,3,300,S,1,3347422.12,"1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0"
134,20,100,3,300,U,1,6506689.07
135,20,100,3,300,S,1,5454751.97,"1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1"
136,20,100,3,300,U,1,6234277.01
137,20,100,3,300,U,1,6542066.10
138,20,100,3,300,S,1,3311930.89,"1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1"
139,20,100,3,300,U,1,6045814.99
140,20,100,3,300,U,1,6348134.04
141,22,110,3,330,S,1,24146415.00,"1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1"
142,22,110,3,330,S,1,2118255.14,"0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1"
143,22,110,3,330,U,1,27571617.13
144,22,110,3,330,U,1,26567126.04
145,22,110,3,330,U,1,26005675.08
146,22,110,3,330,U,1,25952154.16
